dataset,model,scenario,region,variable,unit,year,value
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Electricity,GWh,2023,774.574503180916
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Gases|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Gases|Biomass,GWh,2023,0.128338843035432
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Gases|Gas,GWh,2023,14.8678866963302
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Gases|Gas,GWh,2023,21.2429953142512
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Heat,GWh,2023,1.64449284659634
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Heat,GWh,2023,2.42385405823737
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Liquids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Liquids|Biomass,GWh,2023,0.479083067467494
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Solids|Coal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Solids|Coal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Residential and Commercial|Electricity,GWh,2023,17926.6640678392
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Residential and Commercial|Electricity,GWh,2023,23315.0222890684
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Residential and Commercial|Gases|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Residential and Commercial|Gases|Biomass,GWh,2023,49.3535771268416
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Residential and Commercial|Gases|Gas,GWh,2023,30.6812203274728
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Residential and Commercial|Gases|Gas,GWh,2023,43.8368298712475
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Residential and Commercial|Heat,GWh,2023,1529.78872844659
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Residential and Commercial|Heat,GWh,2023,1614.17252731877
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Residential and Commercial|Solids|Biomass,GWh,2023,1669.01816101365
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Residential and Commercial|Solids|Biomass,GWh,2023,2309.4808147577
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Transportation|Electricity,GWh,2023,1196.61902159524
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Transportation|Electricity,GWh,2023,1228.22022860041
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Transportation|Gases|Biomass,GWh,2023,162.575139718361
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Transportation|Gases|Biomass,GWh,2023,146.425140329795
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Transportation|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Transportation|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Transportation|Liquids|Biomass,GWh,2023,1717.74342469426
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Transportation|Liquids|Biomass,GWh,2023,38.2595591839947
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Transportation|Liquids|Biomass,GWh,2023,1547.10506444689
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Transportation|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Transportation|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Electricity,GWh,2023,318.792539705171
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Electricity,GWh,2023,288.403580209379
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Gases|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Gases|Biomass,GWh,2023,0.0477854378879588
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Gases|Gas,GWh,2023,8.56827979098176
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Gases|Gas,GWh,2023,7.90957600313646
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Heat,GWh,2023,0.977130238855223
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Heat,GWh,2023,0.902493156474859
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Liquids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Liquids|Biomass,GWh,2023,0.178380867570391
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Solids|Coal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Agriculture|Solids|Coal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Residential and Commercial|Electricity,GWh,2023,9595.79115797306
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Residential and Commercial|Electricity,GWh,2023,8681.0705402967
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Residential and Commercial|Gases|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Residential and Commercial|Gases|Biomass,GWh,2023,18.3762159496183
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Residential and Commercial|Gases|Gas,GWh,2023,17.6814153526896
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Residential and Commercial|Gases|Gas,GWh,2023,16.3221208908606
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Residential and Commercial|Heat,GWh,2023,908.974963751823
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Residential and Commercial|Heat,GWh,2023,897.50402042635
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Residential and Commercial|Solids|Biomass,GWh,2023,884.799665412594
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Residential and Commercial|Solids|Biomass,GWh,2023,859.907643055253
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Transportation|Electricity,GWh,2023,466.770752019167
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Transportation|Electricity,GWh,2023,457.313156783841
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Transportation|Gases|Biomass,GWh,2023,48.415490044988
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Transportation|Gases|Biomass,GWh,2023,54.5196550239534
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Transportation|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Transportation|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Transportation|Liquids|Biomass,GWh,2023,511.550473351588
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Transportation|Liquids|Biomass,GWh,2023,14.245490654008
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Transportation|Liquids|Biomass,GWh,2023,576.046123018758
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Transportation|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Transportation|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO09,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Electricity,GWh,2023,531.386453506232
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Electricity,GWh,2023,544.53422263938
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Gases|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Gases|Biomass,GWh,2023,0.0902235896479202
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Gases|Gas,GWh,2023,13.6517897790089
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Gases|Gas,GWh,2023,14.9340546228591
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Heat,GWh,2023,1.53320045165251
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Heat,GWh,2023,1.70399552266867
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Liquids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Liquids|Biomass,GWh,2023,0.336800559083429
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Solids|Coal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Agriculture|Solids|Coal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Residential and Commercial|Electricity,GWh,2023,15994.9584665235
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Residential and Commercial|Electricity,GWh,2023,16390.7119145546
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Residential and Commercial|Gases|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Residential and Commercial|Gases|Biomass,GWh,2023,34.6960965599462
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Residential and Commercial|Gases|Gas,GWh,2023,28.1716950518258
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Residential and Commercial|Gases|Gas,GWh,2023,30.8177637901659
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Residential and Commercial|Heat,GWh,2023,1426.25902827229
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Residential and Commercial|Heat,GWh,2023,1274.59286758742
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Residential and Commercial|Solids|Biomass,GWh,2023,1534.93838809418
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Residential and Commercial|Solids|Biomass,GWh,2023,1623.58990000335
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Transportation|Electricity,GWh,2023,839.535061776048
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Transportation|Electricity,GWh,2023,863.452056147367
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Transportation|Gases|Biomass,GWh,2023,90.17068152741
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Transportation|Gases|Biomass,GWh,2023,102.938451545859
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Transportation|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Transportation|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Transportation|Liquids|Biomass,GWh,2023,952.729276826909
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Transportation|Liquids|Biomass,GWh,2023,26.896882395722
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Transportation|Liquids|Biomass,GWh,2023,1087.63153208681
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Transportation|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Transportation|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO0A,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Demand|Electricity|Energy Sector,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Demand|Electricity|Energy Sector,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Demand|Heat|Energy Sector,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Demand|Heat|Energy Sector,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Demand|Natural gas|Energy Sector,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Demand|Natural gas|Energy Sector,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Distribution losses|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Distribution losses|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Distribution losses|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Distribution losses|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Distribution losses|Natural gas,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Distribution losses|Natural gas,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Exports|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Exports|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Exports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Exports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Exports|Natural,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Exports|Natural,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Imports|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Imports|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Imports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Imports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Imports|Natural gas,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UK,Imports|Natural gas,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Agriculture|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Agriculture|Electricity,GWh,2023,62.0176411364915
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Agriculture|Gases|Gas,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Agriculture|Gases|Gas,GWh,2023,13.6649039792269
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Agriculture|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Agriculture|Heat,GWh,2023,0.630687875964321
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Agriculture|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Agriculture|Liquids|Oil,GWh,2023,177.223293145974
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Agriculture|Solids|Biomass,GWh,2023,34.0571453020733
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Residential and Commercial|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Residential and Commercial|Electricity,GWh,2023,3108.70048419361
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Residential and Commercial|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Residential and Commercial|Heat,GWh,2023,112.640372160711
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,1170.25186531639
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Transportation|Liquids|Biomass,GWh,2023,10.7687543131955
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Transportation|Liquids|Biomass,GWh,2023,478.492380029531
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Transportation|Solids|Biomass,GWh,2023,369.242446829995
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC1,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC2,Final Energy|Agriculture|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC2,Final Energy|Agriculture|Electricity,GWh,2023,75.0751337086442
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC2,Final Energy|Agriculture|Gases|Gas,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC2,Final Energy|Agriculture|Gases|Gas,GWh,2023,16.541978613769
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC2,Final Energy|Agriculture|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC2,Final Energy|Agriculture|Heat,GWh,2023,0.76347593602011
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC2,Final Energy|Agriculture|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC2,Final Energy|Agriculture|Liquids|Oil,GWh,2023,214.536738021651
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKC2,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
